title,category,link
The Perfect Horse,history,https://www.audible.com/pd/History/The-Perfect-Horse-Audiobook/B01II96IE6
The Worst Hard Time,history,https://www.audible.com/pd/History/The-Worst-Hard-Time-Audiobook/B002V1CKB8
Democracy in America,history,https://www.audible.com/pd/Classics/Democracy-in-America-Audiobook/B0044EOCA2
"The Civil War: A Narrative,",history,https://www.audible.com/pd/History/The-Civil-War-A-Narrative-Vol-2-Audiobook/B01LWQNLSY
The Marshall Plan,history,https://www.audible.com/pd/History/The-Marshall-Plan-Audiobook/B0786STWMD
A History of the United States in Five Crashes,history,https://www.audible.com/pd/History/A-History-of-the-United-States-in-Five-Crashes-Audiobook/B06Y468234
The Zookeeper's Wife,history,https://www.audible.com/pd/History/The-Zookeepers-Wife-Audiobook/B002V1AEL6
19 Minutes to Live,history,https://www.audible.com/pd/History/19-Minutes-to-Live-Audiobook/B07BN18SJM
The Half Has Never Been Told,history,https://www.audible.com/pd/History/The-Half-Has-Never-Been-Told-Audiobook/B00N22R9P2
Farewell to Manzanar,history,https://www.audible.com/pd/Bios-Memoirs/Farewell-to-Manzanar-Audiobook/B00B2R2GRU
Command and Control,history,https://www.audible.com/pd/History/Command-and-Control-Audiobook/B00ELPIT26
Crucible of War,history,https://www.audible.com/pd/History/Crucible-of-War-Audiobook/B079Q8W9ZY
The Rape of Nanking,history,https://www.audible.com/pd/History/The-Rape-of-Nanking-Audiobook/B002UZKSEG
The Bully Pulpit,history,https://www.audible.com/pd/Bios-Memoirs/The-Bully-Pulpit-Audiobook/B00DEKZOKE
Astoria,history,https://www.audible.com/pd/History/Astoria-Audiobook/B00I0AK6YW
Playing with Fire,history,https://www.audible.com/pd/History/Playing-with-Fire-Audiobook/B074F9DSM5
The Killing School,history,https://www.audible.com/pd/History/The-Killing-School-Audiobook/B072MHR8CW
"The Mission, the Men, and Me",history,https://www.audible.com/pd/Bios-Memoirs/The-Mission-the-Men-and-Me-Audiobook/B00H59GQB6
A Book of Five Rings,history,https://www.audible.com/pd/History/A-Book-of-Five-Rings-Audiobook/B00M0VX16W
Legacy of Ashes,history,https://www.audible.com/pd/History/Legacy-of-Ashes-Audiobook/B002V8MA7A
"The American West: History, Myth, and Legacy",history,https://www.audible.com/pd/History/The-American-West-History-Myth-and-Legacy-Audiobook/B074B9W1BZ
The History of Spain: Land on a Crossroad,history,https://www.audible.com/pd/History/The-History-of-Spain-Land-on-a-Crossroad-Audiobook/B073PJ2227
Gunfight,history,https://www.audible.com/pd/History/Gunfight-Audiobook/B00CMRM00C
American Caesar,history,https://www.audible.com/pd/Bios-Memoirs/American-Caesar-Audiobook/B002V00U3E
The Fourth Turning,history,https://www.audible.com/pd/History/The-Fourth-Turning-Audiobook/B002UZN3YI
D-Day,history,https://www.audible.com/pd/History/D-Day-Audiobook/B009YATOIG
The Birth of Television,history,https://www.audible.com/pd/History/The-Birth-of-Television-Audiobook/B01B8JJI18
Speeches by Martin Luther King Jr.: The Ultimate Collection,history,https://www.audible.com/pd/History/Speeches-by-Martin-Luther-King-Jr-The-Ultimate-Collection-Audiobook/B004NQTUB2
Longitude,history,https://www.audible.com/pd/History/Longitude-Audiobook/B002V5BASS
This Kind of War,history,https://www.audible.com/pd/History/This-Kind-of-War-Audiobook/B003WHB9B2
Coming of Age in Mississippi,history,https://www.audible.com/pd/Bios-Memoirs/Coming-of-Age-in-Mississippi-Audiobook/B00AR1XEE6
The Red Circle: My Life in the Navy SEAL Sniper Corps and How I Trained America's Deadliest Marksmen,history,https://www.audible.com/pd/Bios-Memoirs/The-Red-Circle-My-Life-in-the-Navy-SEAL-Sniper-Corps-and-How-I-Trained-Americas-Deadliest-Marksmen-Audiobook/B008HRGNM2
The Road Not Taken,history,https://www.audible.com/pd/Bios-Memoirs/The-Road-Not-Taken-Audiobook/B0788XTZHD
Caesar,history,https://www.audible.com/pd/History/Caesar-Audiobook/B00MFQLERK
Six Days of War,history,https://www.audible.com/pd/History/Six-Days-of-War-Audiobook/B002V0PWJG
"The Civil War: A Narrative,",history,https://www.audible.com/pd/History/The-Civil-War-A-Narrative-Vol-3-Audiobook/B06XY44R3H
Red Platoon,history,https://www.audible.com/pd/History/Red-Platoon-Audiobook/B01D0IBQFQ
The Origins of Political Order: From Prehuman Times to the French Revolution,history,https://www.audible.com/pd/History/The-Origins-of-Political-Order-From-Prehuman-Times-to-the-French-Revolution-Audiobook/B006P482NC
The Last Battle,history,https://www.audible.com/pd/History/The-Last-Battle-Audiobook/B007XWSEXS
A Higher Call,history,https://www.audible.com/pd/History/A-Higher-Call-Audiobook/B00BH5BOCU
Blood and Thunder,history,https://www.audible.com/pd/History/Blood-and-Thunder-Audiobook/B002V8LFJY
No Man’s Land,history,https://www.audible.com/pd/History/No-Mans-Land-Audiobook/B075SHFM3V
In Harm's Way,history,https://www.audible.com/pd/History/In-Harms-Way-Audiobook/B01KIQGXWO
Red Famine,history,https://www.audible.com/pd/History/Red-Famine-Audiobook/B074F5LD8J
Brave Companions,history,https://www.audible.com/pd/History/Brave-Companions-Audiobook/B014I52NU2
The Story of World War II,history,https://www.audible.com/pd/History/The-Story-of-World-War-II-Audiobook/B008VEZY62
An Indigenous Peoples' History of the United States,history,https://www.audible.com/pd/History/An-Indigenous-Peoples-History-of-the-United-States-Audiobook/B00P1RW1CC
American Nations,history,https://www.audible.com/pd/History/American-Nations-Audiobook/B0066BRACI
The Great Game,history,https://www.audible.com/pd/History/The-Great-Game-Audiobook/B074ZJ9LRY
Shadow Divers,history,https://www.audible.com/pd/History/Shadow-Divers-Audiobook/B002V57VVS
Hero of the Empire,history,https://www.audible.com/pd/Bios-Memoirs/Hero-of-the-Empire-Audiobook/B01J6GNT24
A Man on the Moon: The Voyages of the Apollo Astronauts,history,https://www.audible.com/pd/History/A-Man-on-the-Moon-The-Voyages-of-the-Apollo-Astronauts-Audiobook/B016J1NMR6
How Artificial Languages Work,history,https://www.audible.com/pd/History/How-Artificial-Languages-Work-Audiobook/B01DPSKOFE
Too Big to Fail,history,https://www.audible.com/pd/History/Too-Big-to-Fail-Audiobook/B0036NA8R8
The Age of Benjamin Franklin,history,https://www.audible.com/pd/Bios-Memoirs/The-Age-of-Benjamin-Franklin-Audiobook/B079TBLFDX
The Boy on the Wooden Box,history,https://www.audible.com/pd/Bios-Memoirs/The-Boy-on-the-Wooden-Box-Audiobook/B00EFE2ZMI
Warriors Don't Cry,history,https://www.audible.com/pd/Bios-Memoirs/Warriors-Dont-Cry-Audiobook/B0062PG01U
The Last Castle,history,https://www.audible.com/pd/History/The-Last-Castle-Audiobook/B075V9ZM2K
"The Last Lion: Winston Spencer Churchill, Volume II: Alone, 1932-1940: Winston Spencer Churchill, Volume II: Alone, 1932-1940",history,https://www.audible.com/pd/Bios-Memoirs/The-Last-Lion-Winston-Spencer-Churchill-Volume-II-Alone-1932-1940-Winston-Spencer-Churchill-Volume-II-Alone-1932-1940-Audiobook/B002V5GQBO
An Economic History of the World since 1400,history,https://www.audible.com/pd/History/An-Economic-History-of-the-World-since-1400-Audiobook/B01K4ZNTFS
The Seamstress,history,https://www.audible.com/pd/Bios-Memoirs/The-Seamstress-Audiobook/B006R6FCOU
All the President's Men,history,https://www.audible.com/pd/History/All-the-Presidents-Men-Audiobook/B0095YTAL2
Behemoth,history,https://www.audible.com/pd/History/Behemoth-Audiobook/B078NGS6DM
The Disappearing Spoon,history,https://www.audible.com/pd/Bios-Memoirs/The-Disappearing-Spoon-Audiobook/B003ZZK5IY
American Radical,history,https://www.audible.com/pd/Bios-Memoirs/American-Radical-Audiobook/B074F41J3Z
The Death and Life of Great American Cities,history,https://www.audible.com/pd/History/The-Death-and-Life-of-Great-American-Cities-Audiobook/B005KLTZM8
Chariots of the Gods,history,https://www.audible.com/pd/History/Chariots-of-the-Gods-Audiobook/B004TBLO06
Sea Power,history,https://www.audible.com/pd/History/Sea-Power-Audiobook/B071V86KLC
A History of Russia: From Peter the Great to Gorbachev,history,https://www.audible.com/pd/History/A-History-of-Russia-From-Peter-the-Great-to-Gorbachev-Audiobook/B00DCAP13G
Dodge City,history,https://www.audible.com/pd/History/Dodge-City-Audiobook/B01N5SPH7R
Five Days at Memorial,history,https://www.audible.com/pd/History/Five-Days-at-Memorial-Audiobook/B00EF8CX4O
Black Flags,history,https://www.audible.com/pd/History/Black-Flags-Audiobook/B014RQLOEI
Seabiscuit,history,https://www.audible.com/pd/History/Seabiscuit-Audiobook/B0049Q38VE
Apollo 8,history,https://www.audible.com/pd/History/Apollo-8-Audiobook/B06Y5Q7YHS
The Wars of the Roses,history,https://www.audible.com/pd/History/The-Wars-of-the-Roses-Audiobook/B00OHX9OBW
The Immortal Irishman,history,https://www.audible.com/pd/Bios-Memoirs/The-Immortal-Irishman-Audiobook/B01B57RCFW
Rebel Yell,history,https://www.audible.com/pd/History/Rebel-Yell-Audiobook/B00M9IYS68
The History of Ancient Rome,history,https://www.audible.com/pd/History/The-History-of-Ancient-Rome-Audiobook/B00DIGLIHC
The Skeptic's Guide to American History,history,https://www.audible.com/pd/History/The-Skeptics-Guide-to-American-History-Audiobook/B00DHOS3PA
Personal Memoirs of Ulysses S. Grant,history,https://www.audible.com/pd/Bios-Memoirs/Personal-Memoirs-of-Ulysses-S-Grant-Audiobook/B004CM3W48
Malcolm X: A Life of Reinvention,history,https://www.audible.com/pd/Bios-Memoirs/Malcolm-X-A-Life-of-Reinvention-Audiobook/B004U74OZQ
The German Aces Speak,history,https://www.audible.com/pd/History/The-German-Aces-Speak-Audiobook/B076B2S14J
Full Battle Rattle,history,https://www.audible.com/pd/Bios-Memoirs/Full-Battle-Rattle-Audiobook/B078TPH3ZB
One Summer,history,https://www.audible.com/pd/History/One-Summer-Audiobook/B00EFAB442
Letter from Birmingham Jail,history,https://www.audible.com/pd/Bios-Memoirs/Letter-from-Birmingham-Jail-Audiobook/B00CC0IMDS
SEAL Team Six,history,https://www.audible.com/pd/Bios-Memoirs/SEAL-Team-Six-Audiobook/B004Z8D6EK
Wild Swans,history,https://www.audible.com/pd/Bios-Memoirs/Wild-Swans-Audiobook/B006JQXUCY
Masters of War: History's Greatest Strategic Thinkers,history,https://www.audible.com/pd/History/Masters-of-War-Historys-Greatest-Strategic-Thinkers-Audiobook/B00DEL0LYC
The Plantagenets,history,https://www.audible.com/pd/History/The-Plantagenets-Audiobook/B00BSUVFZK
Relentless Strike,history,https://www.audible.com/pd/History/Relentless-Strike-Audiobook/B013EVHUZY
The Killing Zone,history,https://www.audible.com/pd/Bios-Memoirs/The-Killing-Zone-Audiobook/B06XDRNRYQ
1177 B.C.,history,https://www.audible.com/pd/History/1177-BC-Audiobook/B00J3F55BM
Foundations of Western Civilization II: A History of the Modern Western World,history,https://www.audible.com/pd/History/Foundations-of-Western-Civilization-II-A-History-of-the-Modern-Western-World-Audiobook/B00D8DIE0E
The Secret History of the World,history,https://www.audible.com/pd/History/The-Secret-History-of-the-World-Audiobook/B002V57VYK
Barbarians at the Gate,history,https://www.audible.com/pd/Business/Barbarians-at-the-Gate-Audiobook/B002UZZ5SA
Common Sense,history,https://www.audible.com/pd/History/Common-Sense-Audiobook/B0066BS0GI
American Serengeti,history,https://www.audible.com/pd/History/American-Serengeti-Audiobook/B0716F9GXL
Living the French Revolution and the Age of Napoleon,history,https://www.audible.com/pd/History/Living-the-French-Revolution-and-the-Age-of-Napoleon-Audiobook/B00DN98N86
Born Survivors,history,https://www.audible.com/pd/History/Born-Survivors-Audiobook/B01N10XAMI
Victorious Century,history,https://www.audible.com/pd/History/Victorious-Century-Audiobook/B075Y2LY9M
The Structure of Scientific Revolutions,history,https://www.audible.com/pd/History/The-Structure-of-Scientific-Revolutions-Audiobook/B002VA3B2Q
The Invention of Air ,history,https://www.audible.com/pd/History/The-Invention-of-Air-Audiobook/B002V9Z41I
Black Fortunes,history,https://www.audible.com/pd/History/Black-Fortunes-Audiobook/B0775125G8
Rubicon,history,https://www.audible.com/pd/History/Rubicon-Audiobook/B006BEVX9Q
Irena's Children,history,https://www.audible.com/pd/Bios-Memoirs/Irenas-Children-Audiobook/B01L7Q8F66
A History of the World in 6 Glasses,history,https://www.audible.com/pd/History/A-History-of-the-World-in-6-Glasses-Audiobook/B004SHJHDW
The Early Middle Ages,history,https://www.audible.com/pd/History/The-Early-Middle-Ages-Audiobook/B00DIAW2P0
If You Survive,history,https://www.audible.com/pd/Bios-Memoirs/If-You-Survive-Audiobook/B00JS8N77S
World War I: The Great War,history,https://www.audible.com/pd/History/World-War-I-The-Great-War-Audiobook/B00DL7WLGA
Battle Cry of Freedom: Volume 1,history,https://www.audible.com/pd/History/Battle-Cry-of-Freedom-Volume-1-Audiobook/B002V1AGOQ
All the Single Ladies,history,https://www.audible.com/pd/History/All-the-Single-Ladies-Audiobook/B019R1V0RE
"Among Heroes: A U.S. Navy SEAL's True Story of Friendship, Heroism, and the Ultimate Sacrifice",history,https://www.audible.com/pd/Bios-Memoirs/Among-Heroes-A-US-Navy-SEALs-True-Story-of-Friendship-Heroism-and-the-Ultimate-Sacrifice-Audiobook/B00XBNDBG8
Up from Slavery,history,https://www.audible.com/pd/Bios-Memoirs/Up-from-Slavery-Audiobook/B002VA8GBW
No Ordinary Time,history,https://www.audible.com/pd/History/No-Ordinary-Time-Audiobook/B004Z4R1I6
The Purple Diaries,history,https://www.audible.com/pd/Arts-Entertainment/The-Purple-Diaries-Audiobook/B01M5K4QOO
"Master of the Senate - The Years of Lyndon Johnson, Volume III ",history,https://www.audible.com/pd/Bios-Memoirs/Master-of-the-Senate-The-Years-of-Lyndon-Johnson-Volume-III-Part-1-of-a-3-Part-Recording-Audiobook/B002VA98WI
Bill O'Reilly's Legends and Lies,history,https://www.audible.com/pd/History/Bill-OReillys-Legends-and-Lies-Audiobook/B00USAGB96
The Pentagon's Brain,history,https://www.audible.com/pd/History/The-Pentagons-Brain-Audiobook/B013RL018E
American Ulysses,history,https://www.audible.com/pd/Bios-Memoirs/American-Ulysses-Audiobook/B01KBMP8R6
Father and I Were Ranchers,history,https://www.audible.com/pd/Bios-Memoirs/Father-and-I-Were-Ranchers-Audiobook/B002V9ZDNM
A History of India,history,https://www.audible.com/pd/History/A-History-of-India-Audiobook/B01F2BZ3OY
The Lemon Tree,history,https://www.audible.com/pd/History/The-Lemon-Tree-Audiobook/B00HNETI86
The Swerve,history,https://www.audible.com/pd/History/The-Swerve-Audiobook/B005QPB3X2
The Sleepwalkers,history,https://www.audible.com/pd/History/The-Sleepwalkers-Audiobook/B00PUQLRLA
"A Patriot’s History of the United States, Updated Edition",history,https://www.audible.com/pd/History/A-Patriots-History-of-the-United-States-Updated-Edition-Audiobook/B019G15PLW
The Medici,history,https://www.audible.com/pd/Arts-Entertainment/The-Medici-Audiobook/B01CPWLDSI
Augustus,history,https://www.audible.com/pd/Bios-Memoirs/Augustus-Audiobook/B00MXDGT2A
Devil in the Grove,history,https://www.audible.com/pd/History/Devil-in-the-Grove-Audiobook/B00CYNLSIO
The Generals,history,https://www.audible.com/pd/History/The-Generals-Audiobook/B017C1DF1K
The History of the Medieval World,history,https://www.audible.com/pd/History/The-History-of-the-Medieval-World-Audiobook/B0038U1116
The Fourth Industrial Revolution,history,https://www.audible.com/pd/Business/The-Fourth-Industrial-Revolution-Audiobook/B01N0SXAZG
William Tecumseh Sherman,history,https://www.audible.com/pd/Bios-Memoirs/William-Tecumseh-Sherman-Audiobook/B01GF4DEN4
Maya to Aztec: Ancient Mesoamerica Revealed,history,https://www.audible.com/pd/History/Maya-to-Aztec-Ancient-Mesoamerica-Revealed-Audiobook/B00TKIYO46
Iron Kingdom,history,https://www.audible.com/pd/History/Iron-Kingdom-Audiobook/B01NB013H9
We Were Soldiers Once... and Young,history,https://www.audible.com/pd/History/We-Were-Soldiers-Once-and-Young-Audiobook/B07C9CFNBG
Salt,history,https://www.audible.com/pd/History/Salt-Audiobook/B002V1JA0M
"Morning Star, Midnight Sun",history,https://www.audible.com/pd/History/Morning-Star-Midnight-Sun-Audiobook/B079NHQR11
Dog Company,history,https://www.audible.com/pd/Bios-Memoirs/Dog-Company-Audiobook/B06XPPSM3Y
World Order,history,https://www.audible.com/pd/History/World-Order-Audiobook/B00N1BDU84
Service,history,https://www.audible.com/pd/Bios-Memoirs/Service-Audiobook/B00803W0XY
Dereliction of Duty,history,https://www.audible.com/pd/History/Dereliction-of-Duty-Audiobook/B06XJ83MB2
Native Peoples of North America,history,https://www.audible.com/pd/History/Native-Peoples-of-North-America-Audiobook/B01MF66KQ6
Washington's Spies,history,https://www.audible.com/pd/History/Washingtons-Spies-Audiobook/B00GFZV5QM
The Time Traveller's Guide to Medieval England,history,https://www.audible.com/pd/History/The-Time-Travellers-Guide-to-Medieval-England-Audiobook/B002V1O8PO
The Ottoman Empire,history,https://www.audible.com/pd/History/The-Ottoman-Empire-Audiobook/B071DXVYFQ
World Without Mind,history,https://www.audible.com/pd/History/World-Without-Mind-Audiobook/B0752VWK6C
The Dead Sea Scrolls,history,https://www.audible.com/pd/History/The-Dead-Sea-Scrolls-Audiobook/B00D97T33G
Catherine the Great,history,https://www.audible.com/pd/History/Catherine-the-Great-Audiobook/B00609RYH2
On China,history,https://www.audible.com/pd/History/On-China-Audiobook/B0050ISJPA
Dead Mountain,history,https://www.audible.com/pd/History/Dead-Mountain-Audiobook/B00IO4RVQ0
It Ended Badly,history,https://www.audible.com/pd/History/It-Ended-Badly-Audiobook/B0176PGIYI
The Greater Journey,history,https://www.audible.com/pd/Bios-Memoirs/The-Greater-Journey-Audiobook/B004ZL2STG
Medical Apartheid,history,https://www.audible.com/pd/History/Medical-Apartheid-Audiobook/B01C92B6FE
Hackers: Heroes of the Computer Revolution,history,https://www.audible.com/pd/History/Hackers-Heroes-of-the-Computer-Revolution-Audiobook/B017RUZC4E
Martin Luther King,history,https://www.audible.com/pd/History/Martin-Luther-King-Audiobook/B003165KL4
Collision of Empires,history,https://www.audible.com/pd/History/Collision-of-Empires-Audiobook/B07884Z438
1066: The Year That Changed Everything,history,https://www.audible.com/pd/History/1066-The-Year-That-Changed-Everything-Audiobook/B00D94TX02
Christianity,history,https://www.audible.com/pd/History/Christianity-Audiobook/B003EISJLC
The Rising Sun,history,https://www.audible.com/pd/History/The-Rising-Sun-Audiobook/B00L9GHGQK
Going Clear,history,https://www.audible.com/pd/History/Going-Clear-Audiobook/B00AYKQNNY
Hiroshima,history,https://www.audible.com/pd/History/Hiroshima-Audiobook/B004QP669E
Eleanor and Hick,history,https://www.audible.com/pd/Bios-Memoirs/Eleanor-and-Hick-Audiobook/B01LW80WZT
Amazing Grace,history,https://www.audible.com/pd/Bios-Memoirs/Amazing-Grace-Audiobook/B002VA9XPU
The Devil's Chessboard,history,https://www.audible.com/pd/History/The-Devils-Chessboard-Audiobook/B014KHS3F2
The Republic of Pirates,history,https://www.audible.com/pd/History/The-Republic-of-Pirates-Audiobook/B013V2QVLK
Our Oriental Heritage,history,https://www.audible.com/pd/History/Our-Oriental-Heritage-Audiobook/B00FZYU6IC
How the Irish Saved Civilization,history,https://www.audible.com/pd/History/How-the-Irish-Saved-Civilization-Audiobook/B002UZKT86
Lafayette in the Somewhat United States,history,https://www.audible.com/pd/Bios-Memoirs/Lafayette-in-the-Somewhat-United-States-Audiobook/B013S5I6B8
Histories,history,https://www.audible.com/pd/Classics/Histories-Audiobook/B01FKX2766
October,history,https://www.audible.com/pd/History/October-Audiobook/B06XWG6X42
The Story of Medieval England: From King Arthur to the Tudor Conquest,history,https://www.audible.com/pd/History/The-Story-of-Medieval-England-From-King-Arthur-to-the-Tudor-Conquest-Audiobook/B00DGBC6Y8
Churchill,history,https://www.audible.com/pd/Bios-Memoirs/Churchill-Audiobook/B07BH2H1T9
The Willie Lynch Letter and the Making of a Slave,history,https://www.audible.com/pd/History/The-Willie-Lynch-Letter-and-the-Making-of-a-Slave-Audiobook/B00H5B9GTS
Against the Grain,history,https://www.audible.com/pd/History/Against-the-Grain-Audiobook/B079VR2JRN
Stalin,history,https://www.audible.com/pd/Bios-Memoirs/Stalin-Audiobook/B07BB4P5NZ
KL: A History of the Nazi Concentration Camps,history,https://www.audible.com/pd/History/KL-A-History-of-the-Nazi-Concentration-Camps-Audiobook/B00V70V5IS
At the Dark End of the Street,history,https://www.audible.com/pd/History/At-the-Dark-End-of-the-Street-Audiobook/B006CSSALA
An Army at Dawn: The War in North Africa ,history,https://www.audible.com/pd/History/An-Army-at-Dawn-The-War-in-North-Africa-1942-1943-Audiobook/B00CBKIDUG
Carnivore,history,https://www.audible.com/pd/Bios-Memoirs/Carnivore-Audiobook/B00CRKQJO2
Into Africa,history,https://www.audible.com/pd/History/Into-Africa-Audiobook/B002V5A1JC
Black Hearts,history,https://www.audible.com/pd/History/Black-Hearts-Audiobook/B00BWVM3AQ
D DAY Through German Eyes,history,https://www.audible.com/pd/History/D-DAY-Through-German-Eyes-Audiobook/B01DFG9CWC
Lords of Finance,history,https://www.audible.com/pd/Bios-Memoirs/Lords-of-Finance-Audiobook/B002V8OGPO
Never Caught,history,https://www.audible.com/pd/History/Never-Caught-Audiobook/B01MTDA2II
Turning Points in American History,history,https://www.audible.com/pd/History/Turning-Points-in-American-History-Audiobook/B00DGCGRA6
1493,history,https://www.audible.com/pd/History/1493-Audiobook/B005F5JT3E
The Fate of Rome,history,https://www.audible.com/pd/History/The-Fate-of-Rome-Audiobook/B076TCCB4T
The Ghost Map,history,https://www.audible.com/pd/History/The-Ghost-Map-Audiobook/B002V8HF5C
Postwar: A History of Europe Since 1945,history,https://www.audible.com/pd/History/Postwar-A-History-of-Europe-Since-1945-Audiobook/B004I6XPO0
The Johnstown Flood,history,https://www.audible.com/pd/History/The-Johnstown-Flood-Audiobook/B002V59TOA
Charlemagne,history,https://www.audible.com/pd/History/Charlemagne-Audiobook/B0757TXSNN
Suicide of the West,history,https://www.audible.com/pd/History/Suicide-of-the-West-Audiobook/B077BSM3V7
How Language Began,history,https://www.audible.com/pd/History/How-Language-Began-Audiobook/B07BDQ9WY7
What Hath God Wrought,history,https://www.audible.com/pd/History/What-Hath-God-Wrought-Audiobook/B002V5B6I2
The Medieval World,history,https://www.audible.com/pd/History/The-Medieval-World-Audiobook/B00DDU3ALA
Open Veins of Latin America,history,https://www.audible.com/pd/History/Open-Veins-of-Latin-America-Audiobook/B002V9ZDF0
The Day the World Came to Town,history,https://www.audible.com/pd/History/The-Day-the-World-Came-to-Town-Audiobook/B0721N9F47
Elephant Company,history,https://www.audible.com/pd/History/Elephant-Company-Audiobook/B00N9GVLKK
Disappointment River,history,https://www.audible.com/pd/History/Disappointment-River-Audiobook/B078KHQP3P
Ancient Greece,history,https://www.audible.com/pd/History/Ancient-Greece-Audiobook/B07BDQ8HVM
Raven Rock,history,https://www.audible.com/pd/History/Raven-Rock-Audiobook/B06XX5V69F
Civics Test Audio Study Guide for the U.S. Citizenship Naturalization and the American Civics Exam,history,https://www.audible.com/pd/History/Civics-Test-Audio-Study-Guide-for-the-US-Citizenship-Naturalization-and-the-American-Civics-Exam-Audiobook/B075XPYZ14
The Faithful Executioner,history,https://www.audible.com/pd/History/The-Faithful-Executioner-Audiobook/B076KVJ5CX
"Understanding Imperial China: Dynasties, Life, and Culture",history,https://www.audible.com/pd/History/Understanding-Imperial-China-Dynasties-Life-and-Culture-Audiobook/B0758LTFB4
The History of the Renaissance World,history,https://www.audible.com/pd/History/The-History-of-the-Renaissance-World-Audiobook/B00FA4VID4
Cold War Navy SEAL,history,https://www.audible.com/pd/History/Cold-War-Navy-SEAL-Audiobook/B07BBWC979
The Run of His Life,history,https://www.audible.com/pd/History/The-Run-of-His-Life-Audiobook/B011W2Y2CQ
The Evangelicals,history,https://www.audible.com/pd/History/The-Evangelicals-Audiobook/B076663C4J
The Fleet at Flood Tide,history,https://www.audible.com/pd/History/The-Fleet-at-Flood-Tide-Audiobook/B01K5V4CXE
Blind Man's Bluff,history,https://www.audible.com/pd/History/Blind-Mans-Bluff-Audiobook/B01H42FHRM
The Oregon Trail,history,https://www.audible.com/pd/History/The-Oregon-Trail-Audiobook/B00XUTR6QE
History of the Ancient World: A Global Perspective,history,https://www.audible.com/pd/History/History-of-the-Ancient-World-A-Global-Perspective-Audiobook/B00DJUK74W
American Betrayal: The Secret Assault on Our Nation’s Character,history,https://www.audible.com/pd/History/American-Betrayal-The-Secret-Assault-on-Our-Nations-Character-Audiobook/B07BB2PLVF
Kissinger,history,https://www.audible.com/pd/Bios-Memoirs/Kissinger-Audiobook/B00D3NK2PY
The Last Stand of Fox Company,history,https://www.audible.com/pd/History/The-Last-Stand-of-Fox-Company-Audiobook/B002V8MS3Q
A Handful of Hard Men,history,https://www.audible.com/pd/History/A-Handful-of-Hard-Men-Audiobook/B0747YCWH2
Skeletons on the Zahara,history,https://www.audible.com/pd/History/Skeletons-on-the-Zahara-Audiobook/B00J54P7AU
The Reformation,history,https://www.audible.com/pd/History/The-Reformation-Audiobook/B06XSKH3XV
In the Kingdom of Ice,history,https://www.audible.com/pd/History/In-the-Kingdom-of-Ice-Audiobook/B00LI2UI5Q
The Russian Revolution,history,https://www.audible.com/pd/History/The-Russian-Revolution-Audiobook/B072Y3T488
The Origins of Totalitarianism,history,https://www.audible.com/pd/History/The-Origins-of-Totalitarianism-Audiobook/B002V0QIIU
Out of the Mountains,history,https://www.audible.com/pd/History/Out-of-the-Mountains-Audiobook/B07CCYPD9X
The Federalist Papers,history,https://www.audible.com/pd/History/The-Federalist-Papers-Audiobook/B004H6EA5Y
From Babylon to Timbuktu,history,https://www.audible.com/pd/History/From-Babylon-to-Timbuktu-Audiobook/B073D9P9YZ
Grandma Gatewood's Walk,history,https://www.audible.com/pd/History/Grandma-Gatewoods-Walk-Audiobook/B00QL2QLS6
Blitzed,history,https://www.audible.com/pd/History/Blitzed-Audiobook/B06X9ZHMB4
Civilization,history,https://www.audible.com/pd/History/Civilization-Audiobook/B005WWSZQ2
The Finest Hours,history,https://www.audible.com/pd/History/The-Finest-Hours-Audiobook/B007QVNM6K
Gulag,history,https://www.audible.com/pd/History/Gulag-Audiobook/B007KBQKV0
Blood in the Water,history,https://www.audible.com/pd/History/Blood-in-the-Water-Audiobook/B071GRQ8DJ
Lenin,history,https://www.audible.com/pd/Bios-Memoirs/Lenin-Audiobook/B074SY26ZY
Redemption,history,https://www.audible.com/pd/Bios-Memoirs/Redemption-Audiobook/B07B53NSDR
Ship of Ghosts,history,https://www.audible.com/pd/History/Ship-of-Ghosts-Audiobook/B002V8KWGQ
The Decisive Battles of World History,history,https://www.audible.com/pd/History/The-Decisive-Battles-of-World-History-Audiobook/B00IXXNABC
The Rise and Fall of the British Empire,history,https://www.audible.com/pd/History/The-Rise-and-Fall-of-the-British-Empire-Audiobook/B00DHJ3M6K
The Second World War: Milestones to Disaster,history,https://www.audible.com/pd/History/The-Second-World-War-Milestones-to-Disaster-Audiobook/B002V0JW7Y
The Romanovs,history,https://www.audible.com/pd/History/The-Romanovs-Audiobook/B01D21QN86
The Heart of Everything That Is,history,https://www.audible.com/pd/History/The-Heart-of-Everything-That-Is-Audiobook/B00FRQEDAA
Jack Hinson's One-Man War,history,https://www.audible.com/pd/History/Jack-Hinsons-One-Man-War-Audiobook/B01M2CXBAC
The Aviators,history,https://www.audible.com/pd/Bios-Memoirs/The-Aviators-Audiobook/B00EIOM58E
Paddy Whacked,history,https://www.audible.com/pd/History/Paddy-Whacked-Audiobook/B01FMZD6OE
The Federalist Papers,history,https://www.audible.com/pd/History/The-Federalist-Papers-Audiobook/B002V8H24G
Battle Cry of Freedom: Volume 2,history,https://www.audible.com/pd/History/Battle-Cry-of-Freedom-Volume-2-Audiobook/B002V1NYBS
Battle for the Falklands,history,https://www.audible.com/pd/History/Battle-for-the-Falklands-Audiobook/B00KO56EXI
